Proj_Award,Proj_Funding_Country,Proj_Funding_Agency,Proj_Program_Code,Proj_Start_Year,Proj_End_Year,Proj_Title,Proj_AON,Proj_Initiative,Proj_Discipline,Proj_Institution,Proj_Contact_Name,Proj_Contact_Email,Proj_Contact_Phone,Proj_Contact_Role,Proj_Page_Link,Proj_Metadata_Link,Site_Name,Site_ID_AOV,Site_ID_Alt1,Site_ID_Alt2,Site_Country,Site_Place,Site_Lat,Site_Long,Site_Accuracy,Site_Depth,Site_Elevation,Site_Start_Year,Site_End_Year,Site_Start_Date,Site_End_Date,Site_Type,Site_GCMD_Science,Site_GCMD_Platform,Site_GCMD_Instrument,Data_Page_Link1,Data_Page_Link2,Data_Metadata_Link,db_Metadata_Sources,db_Metadata_Wrangler,db_Date_Created,db_Date_Export,db_Date_Modified,db_Notes,Site_Name_IDs,Site_Lat_Long,Site_Location_Country,Site_Abstract,Site_ID_BAID
1928078,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,"NNA Track 1: Collaborative Research: The climate impacts on Alaskan and Yukon rivers, fish, and communities as told through co-produced scenarios",,,Biology,,"Newman, Andrew",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1928078,,Logistics Base,,,,United States of America,"Tanana, Interior Alaska",65.17,-152.07,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1928126,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,"NNA Track 1: Collaborative Research: The climate impacts on Alaskan and Yukon rivers, fish, and communities as told through co-produced scenarios",,,Biology,,"Newman, Andrew",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1928078,,Logistics Base,,,,United States of America,"Tok, Interior Alaska",63.32,-142.99,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1928259,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,"NNA Track 1: Collaborative Research: The climate impacts on Alaskan and Yukon rivers, fish, and communities as told through co-produced scenarios",,,Biology,,"Newman, Andrew",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1928078,,Logistics Base,,,,United States of America,"Venetie, Interior Alaska",67.01,-146.41,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1928202,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,"NNA - EHR-Polar DCL 2017: Collaborative Research: Researching apun: Students Using Local, Traditional, and Science Knowledge Bases to Investigate Arctic Snow Processes",,,Education and Outreach,,"Nicholas-Figueroa, Linda",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1821893,,Logistics Base,,,,United States of America,"Utqiagvik (Barrow), Arctic Alaska",71.29,-156.77,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1836473,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2018,2021,NNA Track 1: Collaborative Research: Arctic Urban Risks and Adaptations (AURA): a co-production framework for addressing multiple changing environmental hazards,Y,,Education and Outreach,,"Nicolsky, Dmitri",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1927537,,Logistics Base,,,,United States of America,"Anchorage, Southcentral and Gulf Coast Alaska",61.2,-149.89,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1836523,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,"Arctic Observing Networks: Collaborative Research: ITEX AON -understanding the relationships between vegetation change, plantphenology, and ecosystem function in a warming Arctic",Y,,Biology,,"Oberbauer, Steven",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1504381,,Logistics Base,,,,United States of America,"Atqasuk, Arctic Alaska",70.47,-157.38,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1913888,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,"Arctic Observing Networks: Collaborative Research: ITEX AON -understanding the relationships between vegetation change, plantphenology, and ecosystem function in a warming Arctic",Y,,Biology,,"Oberbauer, Steven",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1504381,,Logistics Base,,,,United States of America,"Imnavait Creek, Arctic Alaska",68.61,-149.31,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1928126,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,"Arctic Observing Networks: Collaborative Research: ITEX AON -understanding the relationships between vegetation change, plantphenology, and ecosystem function in a warming Arctic",,,Biology,,"Oberbauer, Steven",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1504381,,Logistics Base,,,,United States of America,"Toolik, Arctic Alaska",68.62,-149.59,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1928189,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,"Arctic Observing Networks: Collaborative Research: ITEX AON -understanding the relationships between vegetation change, plantphenology, and ecosystem function in a warming Arctic",,,Biology,,"Oberbauer, Steven",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1504381,,Logistics Base,,,,United States of America,"Utqiagvik (Barrow), Arctic Alaska",71.29,-156.77,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
0856292,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2009,2014,Collaborative Research: The Distributed Biological Observatory (DBO)-A Change Detection Array in the Pacific Arctic Region,Y,,Oceanography,,"Pickart, Robert",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1702371,,Logistics Base,,,,,Arctic Arctic Ocean and Seas,85.20999999999998,-87.44,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1504381,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2016,2021,Collaborative Research: The Distributed Biological Observatory (DBO)-A Change Detection Array in the Pacific Arctic Region,Y,,Oceanography,,"Pickart, Robert",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1702371,,Logistics Base,,,,,"Chukchi Sea, Arctic Ocean and Seas",69.12,-176.7,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1928189,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,Collaborative Research: The Distributed Biological Observatory (DBO)-A Change Detection Array in the Pacific Arctic Region,,,Oceanography,,"Pickart, Robert",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1702371,,Logistics Base,,,,United States of America,"Utqiagvik (Barrow), Arctic Alaska",71.29,-156.77,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1914215,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,"NNA Track 2: Collaborative Research: Planning for Climate Resiliency Amid Changing Culture, Technology, Economics, and Governance",Y,,Geological Sciences,,"Polashenski, Christopher",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1929275,,Logistics Base,,,,United States of America,"Kotzebue, West Alaska",66.89,-162.6,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1928259,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,"NNA Track 2: Collaborative Research: Planning for Climate Resiliency Amid Changing Culture, Technology, Economics, and Governance",,,Geological Sciences,,"Polashenski, Christopher",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1929275,,Logistics Base,,,,United States of America,"Utqiagvik (Barrow), Arctic Alaska",71.29,-156.77,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1927715,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,"NNA Track 2: Responding to the housing crisis in the Arctic: A transdisciplinary approach across physical, natural, and social systems",,,Social and Human Sciences,,"Poleacovschi, Cristina",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1928105,,Logistics Base,,,,United States of America,"Oscarville, West Alaska",60.72,-161.77,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1836473,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2018,2021,NNA Track 1: Collaborative Research: Arctic Urban Risks and Adaptations (AURA): a co-production framework for addressing multiple changing environmental hazards,Y,,Education and Outreach,,"Powell, James",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1927312,,Logistics Base,,,,United States of America,"Anchorage, Southcentral and Gulf Coast Alaska",61.2,-149.89,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1304052,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2013,2018,AON: Continuation of long-term observations of the Beaufort Gyre environmental changes in 2019-2020 to enhance understanding of the Arctic's impact on climate variability,Y,,Cryosphere,,"Proshutinsky, Andrey",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1845877,,Logistics Base,,,,,"Beaufort Sea, Arctic Ocean and Seas",71.35,-143.97,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1913888,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,"Collaborative Research: Carbon, Water, and Energy Balance of the Arctic Landscape at Flagship Observatories in Alaska and Siberia",Y,,Biology,,"Rastetter, Edward",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1503781,,Logistics Base,,,,United States of America,"Imnavait Creek, Arctic Alaska",68.61,-149.31,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1928126,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,"Collaborative Research: Carbon, Water, and Energy Balance of the Arctic Landscape at Flagship Observatories in Alaska and Siberia",,,Biology,,"Rastetter, Edward",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1503781,,Logistics Base,,,,United States of America,"Toolik, Arctic Alaska",68.62,-149.59,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1913888,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,"Convergence NNA: ANCHOR - Arctic Network for Coastal Community Hazards, Observations, and Integrated Research",Y,,Meteorology and Climate,,"Ravens, Thomas",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1745508,,Logistics Base,,,,United States of America,"Hooper Bay, West Alaska",61.53,-166.09,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
0632264,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2007,2010,"Coordination, Data Management and Enhancement of the IABP",Y,,Oceanography,,"Rigor, Ignatius",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 0520287,,Logistics Base,,,,,Arctic Arctic Ocean and Seas,85.20999999999998,-87.44,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1702211,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2017,2022,"Coordination, Data Management and Enhancement of the International Arctic Buoy Programme",Y,,Oceanography,,"Rigor, Ignatius",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 0856292,,Logistics Base,,,,,"Rigor Buoy, Arctic Arctic Ocean and Seas",75,-160,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1927831,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2023,"Coordination, Data Management and Enhancement of the International Arctic Buoy Programme",,,Oceanography,,"Rigor, Ignatius",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 0856292,,Logistics Base,,,,United States of America,"Prudhoe Bay, Arctic Alaska",70.28,-148.67,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1928189,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,"Coordination, Data Management and Enhancement of the IABP",,,Oceanography,,"Rigor, Ignatius",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 0520287,,Logistics Base,,,,United States of America,"Utqiagvik (Barrow), Arctic Alaska",71.29,-156.77,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1928189,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,"Coordination, Data Management and Enhancement of the International Arctic Buoy Programme",,,Oceanography,,"Rigor, Ignatius",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 0856292,,Logistics Base,,,,United States of America,"Utqiagvik (Barrow), Arctic Alaska",71.29,-156.77,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1753389,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2022,Continuing Support of Sustainable Observations of Thermal State of Permafrost in North America and Russia: The U.S. Contribution to the Global Terrestrial Network for Permafrost,Y,,Cryosphere,,"Romanovsky, Vladimir",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1832238,,Logistics Base,,,,Canada,"Green Cabin, Banks Island, Northwest Territories Canada",73.22,-119.53,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1753397,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2022,Continuing Support of Sustainable Observations of Thermal State of Permafrost in North America and Russia: The U.S. Contribution to the Global Terrestrial Network for Permafrost,Y,,Cryosphere,,"Romanovsky, Vladimir",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1832238,,Logistics Base,,,,Canada,"Isachsen, Ellef Ringnes Island, Northwest Territories Canada",78.76999999999998,-103.57,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1753397,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2022,Continuing Support of Sustainable Observations of Thermal State of Permafrost in North America and Russia: The U.S. Contribution to the Global Terrestrial Network for Permafrost,Y,,Cryosphere,,"Romanovsky, Vladimir",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1832238,,Logistics Base,,,,Canada,"Mould Bay, Prince Patrick Island, Northwest Territories Canada",76.23999999999998,-119.34,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1836381,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2018,2024,Continuing Support of Sustainable Observations of Thermal State of Permafrost in North America and Russia: The U.S. Contribution to the Global Terrestrial Network for Permafrost,Y,,Cryosphere,,"Romanovsky, Vladimir",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1832238,,Logistics Base,,,,Russia,"Yakutsk, Yakutia Russia",62.09,129.76,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1837646,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2018,2022,Continuing Support of Sustainable Observations of Thermal State of Permafrost in North America and Russia: The U.S. Contribution to the Global Terrestrial Network for Permafrost,Y,,Cryosphere,,"Romanovsky, Vladimir",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1832238,,Logistics Base,,,,United States of America,"Coldfoot, Arctic Alaska",67.25,-150.18,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1837646,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2018,2022,Continuing Support of Sustainable Observations of Thermal State of Permafrost in North America and Russia: The U.S. Contribution to the Global Terrestrial Network for Permafrost,Y,,Cryosphere,,"Romanovsky, Vladimir",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1832238,,Logistics Base,,,,United States of America,"Deadhorse, Arctic Alaska",70.19,-148.46,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1842306,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2018,2021,Continuing Support of Sustainable Observations of Thermal State of Permafrost in North America and Russia: The U.S. Contribution to the Global Terrestrial Network for Permafrost,Y,,Cryosphere,,"Romanovsky, Vladimir",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1832238,,Logistics Base,,,,United States of America,"Gakona, Southcentral and Gulf Coast Alaska",62.39,-145.15,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1914081,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,Continuing Support of Sustainable Observations of Thermal State of Permafrost in North America and Russia: The U.S. Contribution to the Global Terrestrial Network for Permafrost,Y,,Cryosphere,,"Romanovsky, Vladimir",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1832238,,Logistics Base,,,,United States of America,"Kotzebue, West Alaska",66.89,-162.6,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1927708,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,NNA Track 1: Collaborative Research: Resilience and adaptation to the effects of permafrost degradation induced coastal erosion,,,Biology,,"Romanovsky, Vladimir",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1927708,,Logistics Base,,,,United States of America,"Nuiqsut, Arctic Alaska",70.22,-150.97,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
